Lx,Ly,Rx,Ry,Tx,Ty,Target,TaskCount,Time,InputMode,TypeableL,TypeableR,HeadPosition,HeadRotation,LTrigger,LHandP,LHandR,RTrigger,RHandP,RHandR
-8.326,2.000,15.845,1.000,-5,0,a,1,0.0280,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02256, -0.07927, -0.00196, 0.99660),True,(-0.07, 0.62, 0.06),(-0.38362, -0.14076, -0.06200, 0.91059),False,(0.04, 0.62, 0.05),(-0.28221, 0.01561, -0.12443, 0.95112)
-8.309,2.000,15.876,1.000,-5,0,a,1,0.0419,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02271, -0.07917, -0.00210, 0.99660),True,(-0.07, 0.62, 0.06),(-0.38425, -0.13904, -0.05962, 0.91075),False,(0.04, 0.62, 0.05),(-0.28205, 0.01588, -0.12453, 0.95115)
-8.127,2.000,15.902,1.000,-5,0,a,1,0.0698,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02288, -0.07878, -0.00210, 0.99663),True,(-0.07, 0.62, 0.06),(-0.38512, -0.13798, -0.06087, 0.91046),False,(0.04, 0.62, 0.05),(-0.28166, 0.01617, -0.12469, 0.95124)
-8.037,2.000,15.888,1.000,-5,0,a,1,0.0837,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02274, -0.07868, -0.00212, 0.99664),True,(-0.07, 0.62, 0.06),(-0.38509, -0.13776, -0.06288, 0.91037),False,(0.04, 0.62, 0.05),(-0.28158, 0.01622, -0.12461, 0.95127)
-7.786,2.000,15.866,1.000,-5,0,a,1,0.1118,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02250, -0.07836, -0.00207, 0.99667),True,(-0.07, 0.62, 0.06),(-0.38499, -0.13792, -0.06555, 0.91020),False,(0.04, 0.62, 0.05),(-0.28158, 0.01638, -0.12432, 0.95131)
-7.783,2.000,15.851,1.000,-5,0,a,1,0.1255,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02235, -0.07810, -0.00212, 0.99669),True,(-0.07, 0.62, 0.06),(-0.38487, -0.13797, -0.06502, 0.91028),False,(0.04, 0.63, 0.05),(-0.28155, 0.01639, -0.12418, 0.95133)
-7.851,2.000,15.817,1.000,-5,0,a,1,0.1397,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02233, -0.07801, -0.00211, 0.99670),True,(-0.07, 0.62, 0.06),(-0.38501, -0.13813, -0.06482, 0.91021),False,(0.04, 0.63, 0.05),(-0.28158, 0.01644, -0.12401, 0.95135)
-8.045,2.000,15.796,1.000,-5,0,a,1,0.1677,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02245, -0.07770, -0.00210, 0.99672),True,(-0.07, 0.62, 0.06),(-0.38479, -0.14075, -0.06527, 0.90987),False,(0.04, 0.63, 0.05),(-0.28169, 0.01670, -0.12390, 0.95132)
-8.308,2.000,15.803,1.000,-5,0,a,1,0.1811,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02256, -0.07749, -0.00208, 0.99674),True,(-0.07, 0.62, 0.06),(-0.38424, -0.14455, -0.06727, 0.90936),False,(0.04, 0.63, 0.05),(-0.28174, 0.01689, -0.12391, 0.95131)
-9.448,2.000,15.793,1.000,-5,0,a,1,0.2089,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02273, -0.07723, -0.00213, 0.99675),True,(-0.07, 0.62, 0.06),(-0.39428, -0.16397, -0.08553, 0.90019),False,(0.04, 0.63, 0.05),(-0.28164, 0.01694, -0.12323, 0.95142)
-10.864,2.000,15.752,1.000,-5,0,a,1,0.2229,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02274, -0.07716, -0.00203, 0.99676),True,(-0.08, 0.62, 0.06),(-0.40107, -0.18100, -0.09390, 0.89307),False,(0.04, 0.62, 0.05),(-0.28110, 0.01690, -0.12188, 0.95176)
-15.716,1.000,15.519,1.000,-5,0,a,1,0.2508,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02273, -0.07694, -0.00182, 0.99677),False,(-0.08, 0.62, 0.06),(-0.40831, -0.21544, -0.10606, 0.88069),False,(0.04, 0.62, 0.05),(-0.27931, 0.01702, -0.11601, 0.95302)
-18.215,1.000,15.405,1.000,-5,0,a,1,0.2648,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02286, -0.07682, -0.00145, 0.99678),False,(-0.08, 0.62, 0.06),(-0.41179, -0.23894, -0.12290, 0.87076),False,(0.04, 0.62, 0.05),(-0.27919, 0.01703, -0.11552, 0.95311)
-21.130,1.000,15.372,1.000,-5,0,a,1,0.2788,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02309, -0.07664, -0.00136, 0.99679),False,(-0.10, 0.63, 0.05),(-0.41527, -0.26309, -0.14314, 0.85898),False,(0.04, 0.62, 0.05),(-0.27745, 0.01684, -0.11201, 0.95404)
-26.743,1.000,14.733,1.000,-5,0,a,1,0.3066,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02375, -0.07610, -0.00131, 0.99682),False,(-0.08, 0.62, 0.06),(-0.42281, -0.30927, -0.17829, 0.83295),False,(0.04, 0.62, 0.05),(-0.26655, 0.01823, -0.09434, 0.95902)
-30.197,1.000,14.412,1.000,-5,0,a,1,0.3205,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02410, -0.07582, -0.00108, 0.99683),False,(-0.07, 0.62, 0.06),(-0.42388, -0.33262, -0.18892, 0.82098),False,(0.04, 0.62, 0.05),(-0.26086, 0.02078, -0.08369, 0.96152)
-37.328,1.000,14.287,1.000,-5,0,a,1,0.3486,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02480, -0.07531, -0.00034, 0.99685),False,(-0.07, 0.62, 0.07),(-0.42715, -0.37061, -0.20924, 0.79775),False,(0.04, 0.62, 0.05),(-0.24897, 0.02688, -0.07759, 0.96503)
-40.218,1.000,14.554,1.000,-5,0,a,1,0.3624,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02513, -0.07519, 0.00004, 0.99685),False,(-0.07, 0.62, 0.07),(-0.42594, -0.38926, -0.22624, 0.78477),False,(0.04, 0.62, 0.05),(-0.24534, 0.02839, -0.08028, 0.96569)
-45.415,1.000,14.676,1.000,-5,0,a,1,0.3904,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02560, -0.07493, 0.00042, 0.99686),False,(-0.06, 0.62, 0.07),(-0.42537, -0.41527, -0.23744, 0.76827),False,(0.04, 0.62, 0.05),(-0.24042, 0.02567, -0.08166, 0.96689)
-47.479,1.000,14.353,1.000,-5,0,a,1,0.4043,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02588, -0.07480, 0.00060, 0.99686),False,(-0.06, 0.62, 0.07),(-0.42758, -0.41736, -0.23432, 0.76686),False,(0.04, 0.62, 0.05),(-0.23509, 0.02391, -0.07795, 0.96855)
-48.374,1.000,13.926,1.000,-5,0,a,1,0.4183,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02639, -0.07494, 0.00084, 0.99684),False,(-0.06, 0.62, 0.07),(-0.42697, -0.42170, -0.23854, 0.76352),False,(0.04, 0.63, 0.05),(-0.22963, 0.02309, -0.07223, 0.97032)
-48.307,1.000,13.442,1.000,-5,0,a,1,0.4462,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02751, -0.07561, 0.00141, 0.99676),False,(-0.06, 0.62, 0.07),(-0.41932, -0.42345, -0.24200, 0.76570),False,(0.04, 0.62, 0.05),(-0.22862, 0.02380, -0.06430, 0.97110)
-48.276,1.000,13.521,1.000,-5,0,a,1,0.4601,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02792, -0.07600, 0.00156, 0.99672),False,(-0.06, 0.62, 0.07),(-0.41691, -0.42922, -0.24369, 0.76326),False,(0.04, 0.61, 0.04),(-0.23058, 0.02492, -0.06618, 0.97048)
-50.687,1.000,13.960,1.000,-5,0,a,1,0.4881,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02846, -0.07673, 0.00145, 0.99664),False,(-0.06, 0.62, 0.07),(-0.41392, -0.44434, -0.24268, 0.75653),False,(0.04, 0.61, 0.04),(-0.23152, 0.02489, -0.06890, 0.97007)
-52.077,1.000,13.957,1.000,-5,0,a,1,0.5021,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02865, -0.07698, 0.00142, 0.99662),False,(-0.06, 0.62, 0.07),(-0.41185, -0.45026, -0.24163, 0.75449),False,(0.04, 0.61, 0.04),(-0.22889, 0.02412, -0.06658, 0.97087)
-54.388,1.000,13.626,1.000,-5,0,a,1,0.5297,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02897, -0.07758, 0.00178, 0.99656),False,(-0.06, 0.62, 0.07),(-0.40827, -0.46704, -0.24896, 0.74378),False,(0.04, 0.61, 0.04),(-0.22719, 0.02290, -0.06125, 0.97165)
-55.969,1.000,13.532,1.000,-5,0,a,1,0.5439,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02923, -0.07784, 0.00206, 0.99654),False,(-0.06, 0.62, 0.08),(-0.40342, -0.47730, -0.25494, 0.73787),False,(0.04, 0.61, 0.04),(-0.22760, 0.02286, -0.05953, 0.97166)
-58.733,1.000,13.626,1.000,-5,0,a,1,0.5717,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02957, -0.07805, 0.00218, 0.99651),False,(-0.06, 0.62, 0.08),(-0.39361, -0.49813, -0.26075, 0.72729),False,(0.05, 0.61, 0.04),(-0.22762, 0.02444, -0.05793, 0.97172)
-60.554,1.000,13.690,1.000,-5,0,a,1,0.5857,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02969, -0.07798, 0.00245, 0.99651),False,(-0.06, 0.62, 0.08),(-0.38808, -0.50606, -0.25841, 0.72562),False,(0.05, 0.61, 0.04),(-0.22769, 0.02440, -0.05735, 0.97174)
-61.768,1.000,13.661,1.000,-5,0,a,1,0.5997,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02969, -0.07789, 0.00261, 0.99652),False,(-0.06, 0.62, 0.08),(-0.38353, -0.51111, -0.25341, 0.72626),False,(0.05, 0.61, 0.04),(-0.22759, 0.02442, -0.05682, 0.97179)
-63.346,1.000,13.623,1.000,-5,0,a,1,0.6274,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02981, -0.07767, 0.00309, 0.99653),False,(-0.05, 0.62, 0.08),(-0.37659, -0.52171, -0.24707, 0.72454),False,(0.05, 0.61, 0.04),(-0.22728, 0.02492, -0.05366, 0.97203)
-64.274,1.000,13.581,1.000,-5,0,a,1,0.6413,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02986, -0.07748, 0.00336, 0.99654),False,(-0.05, 0.62, 0.08),(-0.37526, -0.52775, -0.24838, 0.72040),False,(0.05, 0.61, 0.04),(-0.22706, 0.02463, -0.05172, 0.97219)
-66.933,1.000,13.501,1.000,-5,0,a,1,0.6701,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02968, -0.07665, 0.00338, 0.99661),False,(-0.05, 0.62, 0.08),(-0.37516, -0.54347, -0.25169, 0.70749),False,(0.05, 0.60, 0.04),(-0.22642, 0.02547, -0.05278, 0.97227)
-68.763,1.000,13.499,1.000,-5,0,a,1,0.6830,SlideKeys,False,False,(0.02, 1.21, -0.25),(-0.02963, -0.07616, 0.00330, 0.99665),False,(-0.05, 0.62, 0.08),(-0.37215, -0.55366, -0.24762, 0.70260),False,(0.05, 0.60, 0.04),(-0.22580, 0.02584, -0.05257, 0.97241)
-72.676,1.000,13.412,1.000,-5,0,a,1,0.7111,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02953, -0.07485, 0.00348, 0.99675),False,(-0.05, 0.62, 0.08),(-0.36030, -0.57679, -0.24400, 0.69135),False,(0.05, 0.60, 0.04),(-0.22477, 0.02682, -0.05079, 0.97272)
-74.513,1.000,13.386,1.000,-5,0,a,1,0.7250,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02958, -0.07412, 0.00355, 0.99680),False,(-0.05, 0.62, 0.08),(-0.35291, -0.58527, -0.23887, 0.68982),False,(0.05, 0.60, 0.04),(-0.22461, 0.02796, -0.04820, 0.97285)
-75.593,1.000,13.367,1.000,-5,0,a,1,0.7387,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02982, -0.07331, 0.00366, 0.99686),False,(-0.05, 0.62, 0.09),(-0.34793, -0.58937, -0.23154, 0.69136),False,(0.05, 0.60, 0.04),(-0.22379, 0.02985, -0.04586, 0.97310)
-76.762,1.000,13.779,1.000,-5,0,a,1,0.7666,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02992, -0.07195, 0.00352, 0.99695),False,(-0.05, 0.62, 0.09),(-0.34447, -0.59688, -0.22326, 0.68937),False,(0.06, 0.60, 0.04),(-0.22065, 0.03653, -0.04861, 0.97346)
-77.439,1.000,14.148,1.000,-5,0,a,1,0.7807,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02977, -0.07131, 0.00331, 0.99700),False,(-0.05, 0.62, 0.09),(-0.34083, -0.60081, -0.22283, 0.68790),False,(0.06, 0.60, 0.04),(-0.22007, 0.03807, -0.05019, 0.97345)
-78.007,1.000,14.344,1.000,-5,0,a,1,0.8085,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02933, -0.07043, 0.00296, 0.99708),False,(-0.05, 0.62, 0.09),(-0.33974, -0.60164, -0.22006, 0.68861),False,(0.06, 0.60, 0.04),(-0.21818, 0.03904, -0.05162, 0.97376)
-78.092,1.000,14.335,1.000,-5,0,a,1,0.8224,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02917, -0.07015, 0.00274, 0.99711),False,(-0.05, 0.62, 0.09),(-0.33992, -0.60332, -0.22010, 0.68704),False,(0.06, 0.60, 0.04),(-0.21707, 0.04026, -0.05133, 0.97397)
-79.188,1.000,14.592,1.000,-5,0,a,1,0.8502,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02901, -0.06985, 0.00232, 0.99713),False,(-0.05, 0.62, 0.09),(-0.33794, -0.61145, -0.21586, 0.68215),False,(0.06, 0.60, 0.04),(-0.21565, 0.04332, -0.04961, 0.97425)
-79.988,1.000,14.710,1.000,-5,0,a,1,0.8641,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02892, -0.06974, 0.00209, 0.99714),False,(-0.05, 0.62, 0.09),(-0.33809, -0.61555, -0.21334, 0.67918),False,(0.06, 0.60, 0.04),(-0.21417, 0.04452, -0.04865, 0.97457)
-81.443,1.000,14.812,1.000,-5,0,a,1,0.8920,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02873, -0.06970, 0.00193, 0.99715),False,(-0.05, 0.62, 0.09),(-0.34072, -0.61728, -0.21211, 0.67667),False,(0.07, 0.59, 0.04),(-0.21269, 0.04464, -0.04716, 0.97496)
-81.514,1.000,14.755,1.000,1,-1,n,2,0.9060,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02879, -0.06971, 0.00197, 0.99715),True,(-0.05, 0.62, 0.09),(-0.34435, -0.61297, -0.20788, 0.68006),False,(0.07, 0.59, 0.04),(-0.21175, 0.04476, -0.04687, 0.97517)
-81.044,1.000,14.753,1.000,1,-1,n,2,0.9199,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02879, -0.06975, 0.00190, 0.99715),True,(-0.05, 0.62, 0.09),(-0.34640, -0.60879, -0.20439, 0.68381),False,(0.07, 0.59, 0.04),(-0.21056, 0.04517, -0.04609, 0.97545)
-79.966,1.000,14.879,1.000,1,-1,n,2,0.9477,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02884, -0.06989, 0.00194, 0.99714),True,(-0.05, 0.62, 0.09),(-0.34402, -0.60868, -0.20953, 0.68356),False,(0.07, 0.59, 0.04),(-0.20848, 0.04729, -0.04488, 0.97585)
-80.111,1.000,14.997,1.000,1,-1,n,2,0.9616,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02878, -0.06996, 0.00191, 0.99713),True,(-0.05, 0.62, 0.09),(-0.34336, -0.60924, -0.21138, 0.68283),False,(0.07, 0.59, 0.04),(-0.20834, 0.04783, -0.04359, 0.97591)
-80.176,1.000,15.045,1.000,1,-1,n,2,0.9895,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02854, -0.06997, 0.00200, 0.99714),True,(-0.05, 0.62, 0.09),(-0.33921, -0.61145, -0.21836, 0.68072),False,(0.07, 0.59, 0.04),(-0.20751, 0.04820, -0.04298, 0.97610)
-80.108,1.000,15.059,1.000,1,-1,n,2,1.0034,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02851, -0.06990, 0.00206, 0.99714),True,(-0.05, 0.62, 0.09),(-0.33569, -0.61271, -0.22079, 0.68055),False,(0.07, 0.59, 0.04),(-0.20602, 0.04844, -0.04292, 0.97641)
-79.435,1.000,15.055,1.000,1,-1,n,2,1.0314,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02849, -0.06979, 0.00205, 0.99715),True,(-0.05, 0.62, 0.09),(-0.33140, -0.60786, -0.22229, 0.68649),False,(0.07, 0.58, 0.04),(-0.20106, 0.04823, -0.04210, 0.97748)
-78.536,1.000,14.953,1.000,1,-1,n,2,1.0452,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02848, -0.06976, 0.00206, 0.99716),True,(-0.05, 0.62, 0.09),(-0.33073, -0.60698, -0.22531, 0.68661),False,(0.07, 0.58, 0.04),(-0.19718, 0.04786, -0.04198, 0.97830)
-78.274,1.000,14.863,1.000,1,-1,n,2,1.0591,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02848, -0.06983, 0.00213, 0.99715),True,(-0.05, 0.62, 0.09),(-0.33067, -0.60947, -0.22784, 0.68359),False,(0.07, 0.58, 0.04),(-0.19377, 0.04684, -0.04222, 0.97902)
-79.189,1.000,14.569,1.000,1,-1,n,2,1.0869,SlideKeys,False,False,(0.03, 1.21, -0.25),(-0.02825, -0.07008, 0.00216, 0.99714),True,(-0.05, 0.62, 0.09),(-0.33038, -0.61181, -0.22816, 0.68153),False,(0.07, 0.58, 0.04),(-0.19587, 0.04637, -0.04311, 0.97858)
-79.174,1.000,14.735,2.000,1,-1,n,2,1.1010,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02818, -0.07025, 0.00219, 0.99713),False,(-0.05, 0.62, 0.09),(-0.33161, -0.61005, -0.22567, 0.68334),False,(0.07, 0.58, 0.04),(-0.19711, 0.04586, -0.04788, 0.97814)
-77.824,1.000,14.997,2.000,1,-1,n,2,1.1287,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02820, -0.07049, 0.00209, 0.99711),False,(-0.05, 0.62, 0.09),(-0.33102, -0.60183, -0.21693, 0.69366),False,(0.07, 0.58, 0.04),(-0.19731, 0.04782, -0.04948, 0.97792)
-77.230,1.000,15.125,2.000,1,-1,n,2,1.1428,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02842, -0.07057, 0.00208, 0.99710),False,(-0.05, 0.62, 0.09),(-0.33051, -0.60113, -0.21800, 0.69418),False,(0.07, 0.58, 0.04),(-0.19719, 0.04812, -0.05001, 0.97791)
-77.282,1.000,15.209,2.000,1,-1,n,2,1.1705,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02866, -0.07076, 0.00224, 0.99708),False,(-0.05, 0.62, 0.09),(-0.32359, -0.60522, -0.22752, 0.69083),False,(0.07, 0.58, 0.04),(-0.19751, 0.04787, -0.05028, 0.97784)
-77.054,1.000,15.184,2.000,1,-1,n,2,1.1845,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02869, -0.07098, 0.00220, 0.99706),False,(-0.05, 0.62, 0.09),(-0.32252, -0.60711, -0.23046, 0.68868),False,(0.07, 0.58, 0.04),(-0.19775, 0.04732, -0.05024, 0.97782)
-77.286,1.000,15.144,2.000,1,-1,n,2,1.1987,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02859, -0.07114, 0.00219, 0.99705),False,(-0.05, 0.62, 0.09),(-0.32366, -0.60652, -0.22865, 0.68927),False,(0.07, 0.58, 0.04),(-0.19792, 0.04681, -0.05017, 0.97781)
-77.252,1.000,15.042,2.000,1,-1,n,2,1.2264,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02866, -0.07138, 0.00245, 0.99703),False,(-0.05, 0.62, 0.09),(-0.32632, -0.60470, -0.22705, 0.69015),False,(0.07, 0.58, 0.04),(-0.19793, 0.04669, -0.04751, 0.97795)
-77.156,1.000,15.052,2.000,1,-1,n,2,1.2400,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02881, -0.07152, 0.00253, 0.99702),False,(-0.05, 0.62, 0.09),(-0.32713, -0.60398, -0.22693, 0.69043),False,(0.07, 0.58, 0.04),(-0.19896, 0.04619, -0.04977, 0.97765)
-77.067,1.000,14.940,2.000,1,-1,n,2,1.2683,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02878, -0.07187, 0.00281, 0.99699),False,(-0.05, 0.62, 0.09),(-0.32815, -0.60371, -0.22869, 0.68960),False,(0.07, 0.58, 0.04),(-0.19958, 0.04518, -0.04858, 0.97763)
-77.073,1.000,14.968,2.000,1,-1,n,2,1.2820,SlideKeys,False,True,(0.03, 1.21, -0.25),(-0.02887, -0.07189, 0.00279, 0.99699),False,(-0.05, 0.62, 0.09),(-0.32914, -0.60320, -0.22901, 0.68947),False,(0.07, 0.58, 0.04),(-0.20151, 0.04164, -0.04835, 0.97741)
-77.036,1.000,13.830,2.000,-5,0,a,3,1.3099,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02906, -0.07197, 0.00264, 0.99698),False,(-0.05, 0.62, 0.09),(-0.32987, -0.60251, -0.22910, 0.68969),True,(0.07, 0.58, 0.04),(-0.20336, 0.03611, -0.04397, 0.97745)
-76.991,1.000,13.798,2.000,-5,0,a,3,1.3239,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02915, -0.07189, 0.00256, 0.99698),False,(-0.05, 0.62, 0.09),(-0.32981, -0.60230, -0.22973, 0.68970),True,(0.06, 0.58, 0.04),(-0.20315, 0.03774, -0.04422, 0.97742)
-76.930,1.000,14.044,2.000,-5,0,a,3,1.3518,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02917, -0.07176, 0.00290, 0.99699),False,(-0.05, 0.62, 0.09),(-0.32927, -0.60282, -0.23199, 0.68875),True,(0.06, 0.58, 0.04),(-0.20308, 0.03863, -0.04352, 0.97743)
-76.994,1.000,14.068,2.000,-5,0,a,3,1.3658,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02900, -0.07180, 0.00309, 0.99699),False,(-0.05, 0.62, 0.09),(-0.32909, -0.60323, -0.23267, 0.68825),True,(0.06, 0.58, 0.04),(-0.20294, 0.03866, -0.04282, 0.97749)
-77.048,1.000,14.058,2.000,-5,0,a,3,1.3797,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02858, -0.07193, 0.00313, 0.99700),False,(-0.05, 0.62, 0.09),(-0.32895, -0.60344, -0.23306, 0.68799),True,(0.07, 0.58, 0.04),(-0.20280, 0.03799, -0.04202, 0.97758)
-77.059,1.000,13.749,2.000,-5,0,a,3,1.4075,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02818, -0.07190, 0.00295, 0.99701),False,(-0.05, 0.62, 0.09),(-0.32827, -0.60371, -0.23341, 0.68797),True,(0.06, 0.58, 0.04),(-0.20280, 0.03501, -0.03954, 0.97780)
-77.046,1.000,13.541,2.000,-5,0,a,3,1.4215,SlideKeys,True,False,(0.03, 1.21, -0.25),(-0.02824, -0.07191, 0.00291, 0.99701),False,(-0.05, 0.62, 0.09),(-0.32793, -0.60383, -0.23346, 0.68800),True,(0.06, 0.58, 0.04),(-0.20280, 0.03425, -0.03852, 0.97786)
-77.036,1.000,13.415,2.000,-5,0,a,3,1.4493,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02886, -0.07208, 0.00314, 0.99698),False,(-0.05, 0.62, 0.09),(-0.32760, -0.60423, -0.23316, 0.68791),True,(0.06, 0.58, 0.04),(-0.20176, 0.03475, -0.03593, 0.97816)
-77.064,1.000,13.431,2.000,-5,0,a,3,1.4634,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02889, -0.07225, 0.00328, 0.99696),False,(-0.05, 0.62, 0.09),(-0.32763, -0.60479, -0.23255, 0.68762),True,(0.07, 0.58, 0.04),(-0.20104, 0.03580, -0.03489, 0.97831)
-77.397,1.000,13.598,2.000,-5,0,a,3,1.4914,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02871, -0.07242, 0.00349, 0.99696),False,(-0.05, 0.62, 0.09),(-0.32865, -0.60714, -0.22772, 0.68667),True,(0.07, 0.58, 0.04),(-0.20000, 0.03674, -0.03386, 0.97852)
-77.763,1.000,13.649,2.000,-5,0,a,3,1.5052,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02864, -0.07248, 0.00347, 0.99695),False,(-0.05, 0.62, 0.09),(-0.33040, -0.60695, -0.21985, 0.68856),True,(0.07, 0.58, 0.04),(-0.19928, 0.03742, -0.03248, 0.97869)
-77.947,1.000,13.700,2.000,-5,0,a,3,1.5198,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02876, -0.07256, 0.00347, 0.99694),False,(-0.05, 0.62, 0.09),(-0.33029, -0.60675, -0.21698, 0.68970),False,(0.07, 0.58, 0.04),(-0.19868, 0.03758, -0.03223, 0.97881)
-77.707,1.000,13.868,2.000,-5,0,a,3,1.5469,SlideKeys,True,False,(0.02, 1.21, -0.25),(-0.02883, -0.07292, 0.00388, 0.99691),False,(-0.05, 0.62, 0.09),(-0.32977, -0.60480, -0.21983, 0.69076),False,(0.07, 0.58, 0.04),(-0.19902, 0.03937, -0.03177, 0.97869)
