Lx,Ly,Rx,Ry,Tx,Ty,Target,TaskCount,Time,InputMode,TypeableL,TypeableR,HeadPosition,HeadRotation,LTrigger,LHandP,LHandR,RTrigger,RHandP,RHandR
-13.378,2.000,28.404,1.000,-5,0,a,1,0.0140,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04359, -0.00423, 0.00155, 0.99904),True,(0.08, 0.86, 0.40),(-0.45396, -0.01993, 0.11609, 0.88320),False,(0.27, 0.85, 0.41),(-0.53569, 0.06027, -0.11268, 0.83469)
-12.991,2.000,28.335,1.000,-5,0,a,1,0.0281,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04254, -0.00452, 0.00155, 0.99908),True,(0.08, 0.86, 0.40),(-0.45431, -0.02051, 0.11807, 0.88274),False,(0.27, 0.85, 0.41),(-0.53585, 0.05987, -0.11214, 0.83469)
-13.283,2.000,28.211,1.000,-5,0,a,1,0.0559,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04289, -0.00534, 0.00176, 0.99906),True,(0.08, 0.86, 0.40),(-0.45229, -0.01994, 0.12162, 0.88331),False,(0.27, 0.85, 0.41),(-0.53614, 0.05930, -0.11114, 0.83468)
-13.222,2.000,28.162,1.000,-5,0,a,1,0.0697,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04374, -0.00535, 0.00173, 0.99903),True,(0.08, 0.86, 0.40),(-0.45124, -0.02034, 0.12225, 0.88376),False,(0.27, 0.85, 0.41),(-0.53635, 0.05875, -0.11085, 0.83462)
-13.273,2.000,27.955,1.000,-5,0,a,1,0.0975,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04367, -0.00546, 0.00197, 0.99903),True,(0.08, 0.86, 0.40),(-0.44907, -0.02269, 0.11924, 0.88521),False,(0.27, 0.85, 0.41),(-0.53656, 0.05772, -0.11058, 0.83459)
-13.270,2.000,27.864,1.000,-5,0,a,1,0.1115,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04281, -0.00562, 0.00229, 0.99906),True,(0.08, 0.86, 0.40),(-0.44879, -0.02468, 0.11574, 0.88576),False,(0.27, 0.85, 0.41),(-0.53643, 0.05727, -0.11033, 0.83474)
-13.276,2.000,27.747,1.000,-5,0,a,1,0.1254,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04236, -0.00597, 0.00266, 0.99908),True,(0.08, 0.86, 0.40),(-0.44985, -0.02347, 0.11712, 0.88508),False,(0.27, 0.85, 0.41),(-0.53624, 0.05694, -0.10992, 0.83494)
-13.027,2.000,27.570,1.000,-5,0,a,1,0.1533,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04202, -0.00607, 0.00302, 0.99909),False,(0.08, 0.86, 0.40),(-0.45054, -0.02019, 0.12037, 0.88438),False,(0.27, 0.85, 0.41),(-0.53613, 0.05642, -0.10990, 0.83505)
-12.976,2.000,27.541,1.000,-5,0,a,1,0.1671,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04213, -0.00613, 0.00322, 0.99909),False,(0.08, 0.86, 0.40),(-0.45103, -0.01519, 0.12442, 0.88366),False,(0.27, 0.85, 0.41),(-0.53619, 0.05616, -0.10996, 0.83502)
-12.193,2.000,27.505,1.000,-5,0,a,1,0.1950,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04362, -0.00644, 0.00312, 0.99902),False,(0.08, 0.86, 0.40),(-0.45186, -0.01284, 0.12198, 0.88361),False,(0.27, 0.85, 0.41),(-0.53628, 0.05580, -0.11014, 0.83496)
-11.945,2.000,27.511,1.000,-5,0,a,1,0.2089,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04335, -0.00679, 0.00314, 0.99903),False,(0.08, 0.86, 0.40),(-0.45326, -0.01096, 0.11994, 0.88320),False,(0.27, 0.85, 0.41),(-0.53620, 0.05556, -0.11029, 0.83501)
-11.053,2.000,27.498,1.000,-5,0,a,1,0.2371,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04402, -0.00787, 0.00289, 0.99900),False,(0.08, 0.86, 0.40),(-0.45510, -0.00988, 0.11082, 0.88346),False,(0.27, 0.85, 0.41),(-0.53602, 0.05502, -0.11039, 0.83514)
-10.535,2.000,27.520,1.000,-5,0,a,1,0.2507,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04388, -0.00861, 0.00320, 0.99899),False,(0.08, 0.86, 0.40),(-0.45623, -0.01264, 0.10467, 0.88359),False,(0.27, 0.85, 0.41),(-0.53616, 0.05473, -0.11021, 0.83510)
-10.835,2.000,27.602,1.000,-5,0,a,1,0.2786,SlideKeys,False,False,(0.17, 1.15, 0.07),(0.04471, -0.01005, 0.00337, 0.99894),False,(0.08, 0.86, 0.40),(-0.45809, -0.01983, 0.10102, 0.88293),False,(0.27, 0.85, 0.41),(-0.53630, 0.05419, -0.11010, 0.83506)
